Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,Rx CTCSS,DCS,Rx DCS,Skip,Step,Mask,Attenuator,Comment,IPO,
167,145.600000,145.000000,Minus,0.600000,SR6R,On,Tone,103.5 Hz,103.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
168,145.787500,145.187500,Minus,0.600000,SR6S,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
169,438.750000,431.150000,Minus,7.600000,SR6TW,On,Tone,103.5 Hz,103.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
170,439.262500,431.662500,Minus,7.600000,SR6UKB,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
171,438.537500,430.937500,Minus,7.600000,SR6UPK,On,Tone,67.0 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
172,439.387500,431.787500,Minus,7.600000,SR6UVO,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
173,439.412500,431.812500,Minus,7.600000,SR6UVX,On,Tone,103.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
174,439.212500,431.612500,Minus,7.600000,SR6UVY,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
175,439.037500,431.437500,Minus,7.600000,SR6UWL,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
176,145.662500,145.062500,Minus,0.600000,SR6W,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
177,438.850000,431.250000,Minus,7.600000,SR6WR,On,Tone,103.5 Hz,103.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
178,430.175000,70.260000,Split, ,SR6WRC,On,Tone,103.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
179,438.925000,431.325000,Minus,7.600000,SR6WS,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
